#Date/Time of Update: 2016-09-30 4:33:43 PM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name,#GamesPlayed,#PassAttempts,#PassCompletions,#PassPct,#PassAttemptsPerGame,#PassYards,#PassYardsPerAtt,#PassYardsPerGame,#PassTD,#PassTDPct,#PassInt,#PassIntPct,#PassLng,#PassAvg,#Pass20Plus,#Pass40Plus,#PassSacks,#PassSackY,#QBRating,#RushAttempts,#RushAttemptsPerGame,#RushYards,#RushAverage,#RushYardsPerGame,#RushTD,#RushLng,#Rush1stDowns,#Rush1stDownsPct,#Rush20Plus,#Rush40Plus,#RushFumbles,#Targets,#Receptions,#RecYards,#RecAverage,#RecYardsPerGame,#RecTD,#RecLng,#Rec1stDowns,#Rec20Plus,#Rec40Plus,#RecFumbles,#TackleSolo,#TackleTotal,#TackleAst,#Sacks,#SackYds,#Interceptions,#IntTD,#IntYds,#IntAverage,#IntLng,#PassesDefended,#Stuffs,#Safeties,#StuffYds,#KB,#Fumbles,#FumLost,#FumForced,#FumOwnRec,#FumOppRec,#FumRecYds,#FumTotalRec,#FumTD,#KrRet,#KrYds,#KrAvg,#KrLng,#KrTD,#Kr20Plus,#Kr40Plus,#KrFC,#KrFum,#FgBlk,#FgMade,#FgAtt,#FgPct,#FgMade1_19,#FgAtt1_19,#Fg1_19Pct,#FgMade20_29,#FgAtt20_29,#Fg20_29Pct,#FgMade30_39,#FgAtt30_39,#Fg30_39Pct,#FgMade40_49,#FgAtt40_49,#Fg40_49Pct,#FgMade50Plus,#FgAtt50Plus,#Fg50PlusPct,#FgLng,#XpBlk,#XpMade,#XpAtt,#XpPct,#FgAndXpPts,#KoPct,#GamesStarted
,6379,Forte,Matt,22,RB,"6'2""",218,1985-12-10,30,"Lake Charles, LA",USA,N,51,NYJ,New York,Jets,3,,,,,,,,,,,,,,,,,,,67,22.3,261,3.9,87.0,3,15,12,17.9,0,0,0,14,9,67,7.4,22.3,0,24,3,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7006,Foster,Arian,23,RB,"6'1""",227,1986-08-24,30,"Albuquerque, NM",USA,N,49,MIA,Miami,Dolphins,2,,,,,,,,,,,,,,,,,,,16,8.0,47,2.9,23.5,0,9,1,6.2,0,0,1,5,3,62,20.7,31.0,0,50,1,1,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,9938,Foster,D.J.,27,RB,"6'0""",195,1993-11-22,22,"Scottsdale, AZ",USA,Y,50,NE,New England,Patriots,1,,,,,,,,,,,,,,,,,,,1,1.0,7,7.0,7.0,0,7,0,0.0,0,0,0,2,1,2,2.0,2.0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6434,Foster,Mason,54,ILB,"6'1""",241,1989-03-01,27,"Seaside, CA",USA,N,55,WAS,Washington,Redskins,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,29,11,0.0,0,0,0,0,0.0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8130,Foster,Ramon,73,G,"6'6""",325,,,,,N,59,PIT,Pittsburgh,Steelers,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6750,Fowler,Bennie,16,WR,"6'1""",212,,,,,N,72,DEN,Denver,Broncos,1,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,13,13.0,13.0,0,13,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8649,Fowler,Jalston,45,FB,"5'11""",254,,,,,N,67,TEN,Tennessee,Titans,1,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,14,14.0,14.0,0,14,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7229,Fowler Jr.,Dante,56,DE,"6'3""",261,1994-08-03,22,"St. Petersburg, FL",USA,Y,66,JAX,Jacksonville,Jaguars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,2,2.0,12,0,0,0,0.0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8293,Foxx,Deshon,11,WR,"5'10""",173,1992-11-27,23,,,Y,79,SEA,Seattle,Seahawks,0,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6499,France,Dan,64,T,"6'5""",315,1991-04-01,25,,,Y,58,CLE,Cleveland,Browns,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8220,Franklin,Orlando,74,G,"6'7""",320,1987-12-16,28,Kingston,Jamaica,N,75,SD,San Diego,Chargers,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7452,Franks,Andrew,3,K,"6'1""",205,1993-01-11,23,"Carmel, CA",USA,N,49,MIA,Miami,Dolphins,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,4,75.0,0,0,0.0,1,2,50.0,1,1,100.0,1,1,100.0,0,0,0.0,41,0,8,8,100.0,17,0.0,0
,9840,Frazier,Kavon,35,SS,"6'0""",215,1994-08-11,22,,,Y,52,DAL,Dallas,Cowboys,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6673,Frederick,Travis,72,C,"6'4""",315,,,,,N,52,DAL,Dallas,Cowboys,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6682,Free,Doug,68,T,"6'6""",325,,,,,N,52,DAL,Dallas,Cowboys,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6028,Freeman,Devonta,24,RB,"5'8""",206,,,,,N,68,ATL,Atlanta,Falcons,3,,,,,,,,,,,,,,,,,,,42,14.0,265,6.3,88.3,0,48,11,26.2,2,1,0,9,9,75,8.3,25.0,1,26,2,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7146,Freeman,Jerrell,50,LB,"6'0""",240,1986-05-01,30,"Waco, TX",USA,N,60,CHI,Chicago,Bears,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,13,0.0,0,0,0,0,0.0,0,1,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8904,Freeney,Dwight,54,LB,"6'1""",268,1980-02-19,36,"Hartford, CT",USA,N,68,ATL,Atlanta,Falcons,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1.0,9,0,0,0,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7612,Freeny,Jonathan,56,MLB,"6'2""",265,1989-06-15,27,"Margate, FL",USA,N,50,NE,New England,Patriots,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,4,0.0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,10017,Frese,Nolan,48,LS,"6'2""",233,1992-07-29,24,"Fullerton, CA",USA,Y,79,SEA,Seattle,Seahawks,3,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8620,Frey,Isaiah,28,DB,"6'0""",190,1990-04-06,26,"Roseville, CA",USA,N,52,DAL,Dallas,Cowboys,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,5991,Fua,Alani,59,OLB,"6'5""",234,1992-01-01,24,"San Fernardo, CA",USA,N,76,ARI,Arizona,Cardinals,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6835,Fuller,Corey,10,WR,"6'2""",200,,,,,N,61,DET,Detroit,Lions,0,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,9571,Fuller,Devin,87,WR,"6'0""",200,1994-01-29,22,,,Y,68,ATL,Atlanta,Falcons,0,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,10050,Fuller,Kendall,38,CB,"5'11""",196,1995-02-13,21,"Baltimore, MD",USA,Y,55,WAS,Washington,Redskins,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6444,Fuller,Kyle,23,CB,"5'11""",190,,,,,N,60,CHI,Chicago,Bears,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,9884,Fuller,Will,15,WR,"6'0""",186,1994-04-16,22,"Philadelphia, PA",USA,Y,64,HOU,Houston,Texans,3,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,25,12,242,20.2,80.7,1,53,9,5,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7305,Fulton,Zach,73,G,"6'5""",316,,,,,N,73,KC,Kansas City,Chiefs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6309,Funchess,Devin,17,WR,"6'4""",225,1994-05-21,22,,,N,69,CAR,Carolina,Panthers,3,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,10,3,28,9.3,9.3,1,16,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7490,Fusco,Brandon,63,G,"6'4""",306,,,,,N,63,MIN,Minnesota,Vikings,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8373,Gabbert,Blaine,2,QB,"6'4""",235,,,,,N,78,SF,San Francisco,49ers,3,96,53,55.2,32.0,532,5.5,177.3,3,3.1,3,3.1,75,5.5,5,1,2,6,68.6,17,5.7,75,4.4,25.0,1,11,7,41.2,0,0,0,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6567,Gabriel,Taylor,18,WR,"5'8""",167,,,,,N,68,ATL,Atlanta,Falcons,2,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,6,5,61,12.2,30.5,0,19,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6708,Gachkar,Andrew,52,OLB,"6'2""",240,1988-11-04,27,"Cheraw, SC",USA,N,52,DAL,Dallas,Cowboys,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6625,Gaines,Charles,43,CB,"5'10""",180,1992-10-03,23,"Miami, FL",USA,N,58,CLE,Cleveland,Browns,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8529,Gaines,E.J.,33,CB,"5'10""",190,,,,,N,80,LA,Los Angeles,Rams,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7346,Gaines,Phillip,23,CB,"6'0""",193,,,,,N,73,KC,Kansas City,Chiefs,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,0,0.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8670,Gallik,Andy,59,C,"6'2""",306,,,,,N,67,TEN,Tennessee,Titans,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6371,Gano,Graham,9,K,"6'2""",205,,,,,N,69,CAR,Carolina,Panthers,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,7,9,77.8,0,0,0.0,0,0,0.0,3,3,100.0,4,4,100.0,0,2,0.0,49,1,7,8,87.5,28,0.0,0
,6766,Garcia,Max,76,C,"6'4""",309,,,,,N,72,DEN,Denver,Broncos,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8746,Garcon,Pierre,88,WR,"6'0""",216,,,,,N,55,WAS,Washington,Redskins,3,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,20,13,135,10.4,45.0,0,20,8,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6770,Garland,Ben,63,DE,"6'5""",308,1988-04-06,28,"Grand Juntion, CO",USA,N,68,ATL,Atlanta,Falcons,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,10010,Garnett,Joshua,65,G,"6'4""",317,1994-02-21,22,"Auburn, WA",USA,Y,78,SF,San Francisco,49ers,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7551,Garoppolo,Jimmy,10,QB,"6'2""",225,,,,,N,50,NE,New England,Patriots,2,59,42,71.2,29.5,498,8.4,249.0,4,6.8,0,0.0,37,8.4,7,0,2,10,119.2,4,2.0,15,3.8,7.5,0,10,1,25.0,0,0,1,,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,0,0,0,-5,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,9774,Garrett,Keyarris,15,WR,"6'3""",215,1992-09-26,24,"Mount Pleasant, TX",USA,Y,69,CAR,Carolina,Panthers,0,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8154,Garvin,Terence,57,LB,"6'3""",221,1991-01-01,25,"Upper Marlboro, MD",USA,N,55,WAS,Washington,Redskins,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8211,Gates,Antonio,85,TE,"6'4""",255,,,,,N,75,SD,San Diego,Chargers,3,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,9,6,35,5.8,11.7,1,8,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,9841,Gathers,Rico,80,TE,"6'6""",281,1994-01-07,22,,,Y,52,DAL,Dallas,Cowboys,0,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6290,Gay,Jordan,,K,"6'1""",200,,,,,N,48,BUF,Buffalo,Bills,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0
,8170,Gay,William,22,CB,"5'10""",190,,,,,N,59,PIT,Pittsburgh,Steelers,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15,4,0.0,0,0,0,0,0.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7172,Geathers,Clayton,42,SS,"6'2""",208,1992-06-01,24,"Georgetown, SC",USA,N,65,IND,Indianapolis,Colts,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,3,0.0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6941,Gerhart,Garth,72,C,"6'1""",310,1988-10-21,27,"Corona, CA",USA,N,58,CLE,Cleveland,Browns,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8592,Gholston,William,92,DE,"6'6""",281,,,,,N,71,TB,Tampa Bay,Buccaneers,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,1,0.0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7867,Giacomini,Breno,68,OT,"6'7""",318,,,,,N,51,NYJ,New York,Jets,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6508,Gilberry,Wallace,95,DE,"6'2""",275,1984-12-05,31,"Spanish Fort, AL",USA,N,61,DET,Detroit,Lions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6628,Gilbert,Justin,,DB,"6'0""",202,1991-11-07,24,"The Woodlands, TX",USA,N,59,PIT,Pittsburgh,Steelers,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8136,Gilbert,Marcus,77,OT,"6'6""",330,,,,,N,59,PIT,Pittsburgh,Steelers,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7907,Gilchrist,Marcus,21,FS,"5'10""",198,1988-12-08,27,"High Point, NC",USA,N,51,NYJ,New York,Jets,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,2,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,8318,Gilliam,Garry,79,OT,"6'5""",306,,,,,N,79,SEA,Seattle,Seahawks,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,7370,Gillislee,Mike,35,RB,"5'11""",219,1990-11-01,25,"Deland, FL",USA,N,48,BUF,Buffalo,Bills,3,,,,,,,,,,,,,,,,,,,3,1.0,20,6.7,6.7,0,8,2,66.7,0,0,0,2,2,14,7.0,4.7,1,18,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6136,Gillmore,Crockett,80,TE,"6'6""",270,,,,,N,56,BAL,Baltimore,Ravens,2,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,4,2,27,13.5,13.5,0,22,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,6276,Gilmore,Stephon,24,CB,"6'1""",190,,,,,N,48,BUF,Buffalo,Bills,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,3,0.0,0,2,0,48,24.0,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
